currentRank,__typename,node.episodes.episodes.total,node.episodes.episodes.__typename,node.episodes.__typename,node.id,node.titleText.text,node.titleText.__typename,node.titleType.id,node.titleType.text,node.titleType.canHaveEpisodes,node.titleType.displayableProperty.value.plainText,node.titleType.displayableProperty.value.__typename,node.titleType.displayableProperty.__typename,node.titleType.__typename,node.originalTitleText.text,node.originalTitleText.__typename,node.primaryImage.id,node.primaryImage.width,node.primaryImage.height,node.primaryImage.url,node.primaryImage.caption.plainText,node.primaryImage.caption.__typename,node.primaryImage.__typename,node.releaseYear.year,node.releaseYear.endYear,node.releaseYear.__typename,node.ratingsSummary.aggregateRating,node.ratingsSummary.voteCount,node.ratingsSummary.__typename,node.runtime.seconds,node.runtime.__typename,node.certificate.rating,node.certificate.__typename,node.canRate.isRatable,node.canRate.__typename,node.titleGenres.genres,node.titleGenres.__typename,node.canHaveEpisodes,node.plot.plotText.plainText,node.plot.plotText.__typename,node.plot.__typename,node.latestTrailer.id,node.latestTrailer.__typename,node.series,node.releaseDate.day,node.releaseDate.month,node.releaseDate.year,node.releaseDate.__typename,node.productionStatus.currentProductionStage.id,node.productionStatus.currentProductionStage.text,node.productionStatus.currentProductionStage.__typename,node.productionStatus.__typename,node.__typename,node.latestTrailer,node.certificate,node.runtime
145,ChartTitleEdge,8,EpisodeConnection,Episodes,tt15435876,The Penguin,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,The Penguin,TitleText,rm996501761,1296,1920,https://m.media-amazon.com/images/M/MV5BYmU3MzYzOWEtOTdkZi00YzA1LTliMzQtNDdiZDBjY2FiNmFlXkEyXkFqcGc@._V1_.jpg,Colin Farrell in The Penguin (2024),Markdown,Image,2024,2024.0,YearRange,8.6,181500,RatingsSummary,3480.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Following the events of The Batman (2022), Oz Cobb, a.k.a. the Penguin, makes a play to seize the reins of the crime world in Gotham.",Markdown,Plot,vi1102432537,Video,,19.0,9.0,2024,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
146,ChartTitleEdge,21,EpisodeConnection,Episodes,tt10332508,Primal,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Primal,TitleText,rm2330529025,730,1096,https://m.media-amazon.com/images/M/MV5BOTc0NTUyYmItOTY4Yi00ZjY5LWI1NjMtNDgyODJhYWRiY2UxXkEyXkFqcGc@._V1_.jpg,Aaron LaPlante in Primal (2019),Markdown,Image,2019,,YearRange,8.7,24019,RatingsSummary,1320.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,A caveman and a dinosaur bond over shared tragedy and work together to survive in a perilous prehistoric world.,Markdown,Plot,vi1287440665,Video,,7.0,10.0,2019,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
147,ChartTitleEdge,12,EpisodeConnection,Episodes,tt2788316,Shōgun,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Shogun,TitleText,rm1455376897,1200,1500,https://m.media-amazon.com/images/M/MV5BZmJkMDRjYzEtMWI3Ny00OWE3LWJlNTItMGQ1MTQzMzc3NDY5XkEyXkFqcGc@._V1_.jpg,Hiroyuki Sanada in Shōgun (2024),Markdown,Image,2024,2026.0,YearRange,8.6,208753,RatingsSummary,3600.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"When a mysterious European ship is found marooned in a nearby Japanese fishing village, Lord Yoshii Toranaga discovers secrets that could tip the scales of power and devastate his enemies.",Markdown,Plot,vi87148057,Video,,27.0,2.0,2024,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
148,ChartTitleEdge,6,EpisodeConnection,Episodes,tt0088484,Blackadder II,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Blackadder II,TitleText,rm707208705,2000,3000,https://m.media-amazon.com/images/M/MV5BZmIyYmYwZDUtYmRiNi00ZmQ5LTliMDctZGE2ZjE0MWRlYzE4XkEyXkFqcGc@._V1_.jpg,"Rowan Atkinson, Tim McInnerny, and Tony Robinson in Blackadder II (1986)",Markdown,Image,1986,1986.0,YearRange,8.6,51841,RatingsSummary,1800.0,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"In the Tudor court of Elizabeth I, Lord Edmund Blackadder strives to win Her Majesty's favour while attempting to avoid a grisly fate should he offend her.",Markdown,Plot,,,,9.0,1.0,1986,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
149,ChartTitleEdge,4,EpisodeConnection,Episodes,tt0096639,Lonesome Dove,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,Lonesome Dove,TitleText,rm3972594689,1697,2512,https://m.media-amazon.com/images/M/MV5BYjUzNmFiZTAtYzA4ZC00ZGUyLWI3NGMtMTBlMGEzYTM4NDljXkEyXkFqcGc@._V1_.jpg,"Tommy Lee Jones, Diane Lane, Robert Duvall, Danny Glover, Anjelica Huston, Robert Urich, Frederic Forrest, and Ricky Schroder in Lonesome Dove (1989)",Markdown,Image,1989,1989.0,YearRange,8.7,27759,RatingsSummary,5400.0,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Western', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,Two former Texas Rangers renew their spirit of adventure as they and several other residents of a small Texas town join a cattle drive to the Montana Territory.,Markdown,Plot,vi908180761,Video,,5.0,2.0,1989,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
150,ChartTitleEdge,19,EpisodeConnection,Episodes,tt5290382,Mindhunter,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Mindhunter,TitleText,rm862556929,1500,2222,https://m.media-amazon.com/images/M/MV5BYTk4NDA4MGMtNjliOC00MjExLWI1YzctOTc4NWIxM2I1YjM5XkEyXkFqcGc@._V1_.jpg,"Holt McCallany, Anna Torv, and Jonathan Groff in Mindhunter (2017)",Markdown,Image,2017,2019.0,YearRange,8.6,362358,RatingsSummary,3600.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Mystery', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"In the late 1970s, two FBI agents broaden the realm of criminal science by investigating the psychology behind murder and end up getting too close to real-life monsters.",Markdown,Plot,vi2791226393,Video,,13.0,10.0,2017,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
151,ChartTitleEdge,70,EpisodeConnection,Episodes,tt0094525,Poirot,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Poirot,TitleText,rm3461031681,1080,1620,https://m.media-amazon.com/images/M/MV5BMTQyMTA3ZWEtYTUwMy00MzI0LWFmM2YtMzhjMWEwMDAwYTc3XkEyXkFqcGc@._V1_.jpg,David Suchet in Poirot (1989),Markdown,Image,1989,2013.0,YearRange,8.6,55235,RatingsSummary,6000.0,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Mystery', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Hercule Poirot, a famous Belgian detective, who has an impeccable knack for getting embroiled in a mystery, solves crimes along with Captain Hastings and Scotland Yard Chief Inspector James Japp.",Markdown,Plot,vi2003353369,Video,,18.0,1.0,1990,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
152,ChartTitleEdge,15,EpisodeConnection,Episodes,tt0096657,Mr. Bean,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Mr. Bean,TitleText,rm499396865,1000,1500,https://m.media-amazon.com/images/M/MV5BZmY2OGQ4MTAtYTRkMy00NmYxLThlZTktOGE1NTRmNDVlZmI4XkEyXkFqcGc@._V1_.jpg,Rowan Atkinson in Mr. Bean (1990),Markdown,Image,1990,1995.0,YearRange,8.6,141015,RatingsSummary,1500.0,Runtime,Not Rated,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Family', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Bumbling, childlike Mr. Bean has trouble completing the simplest of day-to-day tasks, but his perseverance and resourcefulness frequently allow him to find ingenious ways around problems.",Markdown,Plot,vi184859929,Video,,2.0,4.0,1992,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
153,ChartTitleEdge,12,EpisodeConnection,Episodes,tt4299972,The Jinx: The Life and Deaths of Robert Durst,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,The Jinx: The Life and Deaths of Robert Durst,TitleText,rm3853154305,810,1200,https://m.media-amazon.com/images/M/MV5BYTVhZGNkNDMtNWEwMi00ODgxLTg2NTItN2UxOWFjYzNlZjUwXkEyXkFqcGc@._V1_.jpg,Robert Durst in The Jinx: The Life and Deaths of Robert Durst (2015),Markdown,Image,2015,2024.0,YearRange,8.6,55791,RatingsSummary,2700.0,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Documentary', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Biography', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Filmmaker Andrew Jarecki examines the complicated life of reclusive real estate icon Robert Durst, the key suspect in a series of unsolved crimes.",Markdown,Plot,vi1173538329,Video,,8.0,2.0,2015,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
154,ChartTitleEdge,13,EpisodeConnection,Episodes,tt0090509,The Return of Sherlock Holmes,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,The Return of Sherlock Holmes,TitleText,rm617445633,1130,1337,https://m.media-amazon.com/images/M/MV5BODM1NTgxOTMtM2VmZi00M2FkLWJiYWUtMjc5Yjk1MzY5ZTYxXkEyXkFqcGc@._V1_.jpg,The Return of Sherlock Holmes (1986),Markdown,Image,1986,1988.0,YearRange,8.7,14445,RatingsSummary,3600.0,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Mystery', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans.",Markdown,Plot,,,,5.0,2.0,1987,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
155,ChartTitleEdge,10,EpisodeConnection,Episodes,tt13111040,The Offer,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,The Offer,TitleText,rm1746409473,2025,3000,https://m.media-amazon.com/images/M/MV5BZTM2OWE3NGYtNDIyZi00NGJiLTgwMTQtZGFiNjIwMzBkY2UwXkEyXkFqcGc@._V1_.jpg,"Giovanni Ribisi, Dan Fogler, Patrick Gallo, Matthew Goode, Juno Temple, and Miles Teller in The Offer (2022)",Markdown,Image,2022,2022.0,YearRange,8.6,44988,RatingsSummary,3600.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Biography', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,Oscar-winning producer Albert S. Ruddy's never-before-revealed experiences of making The Godfather (1972).,Markdown,Plot,vi2009317913,Video,,28.0,4.0,2022,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
156,ChartTitleEdge,19,EpisodeConnection,Episodes,tt10850932,Crash Landing on You,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Sarangeui bulsachak,TitleText,rm3056777473,2500,3575,https://m.media-amazon.com/images/M/MV5BZjM3ZGQ4ZTMtOTNjMS00NmJlLTljMWUtNWExMzJhMGJlMWNiXkEyXkFqcGc@._V1_.jpg,Son Ye-jin and Hyun Bin in Crash Landing on You (2019),Markdown,Image,2019,2020.0,YearRange,8.7,49293,RatingsSummary,4200.0,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,The absolute top secret love story of a chaebol heiress who made an emergency landing in North Korea because of a paragliding accident and a North Korean special officer who falls in love with her and who is hiding and protecting her.,Markdown,Plot,vi529579545,Video,,14.0,12.0,2019,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
157,ChartTitleEdge,76,EpisodeConnection,Episodes,tt0481256,Fighting Spirit,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Hajime no Ippo,TitleText,rm3384105729,2000,3000,https://m.media-amazon.com/images/M/MV5BN2UzMmM5NTQtYjUxYy00OWVjLTkwOWMtYzFhOGQxN2VlZjI5XkEyXkFqcGc@._V1_.jpg,Fighting Spirit (2000),Markdown,Image,2000,2002.0,YearRange,8.8,13166,RatingsSummary,1800.0,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Ippo, a teenage boy with a pure heart and unrelenting determination, discovers a passion for boxing after veteran fighter Takamura saves him from bullies.",Markdown,Plot,,,,4.0,10.0,2000,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
158,ChartTitleEdge,89,EpisodeConnection,Episodes,tt3398540,Haikyu!!,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Haikyû!!,TitleText,rm1636504833,1280,1920,https://m.media-amazon.com/images/M/MV5BYjYxMWFlYTAtYTk0YS00NTMxLWJjNTQtM2E0NjdhYTRhNzE4XkEyXkFqcGc@._V1_.jpg,"Yu Hayashi, Satoshi Hino, Ayumu Murase, and Kaito Ishikawa in Haikyu!! (2014)",Markdown,Image,2014,2020.0,YearRange,8.7,43114,RatingsSummary,1440.0,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Determined to be like the volleyball championship's star player nicknamed ""the small giant"", Shoyo joins his school's volleyball club.",Markdown,Plot,vi3276390681,Video,,5.0,4.0,2014,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
159,ChartTitleEdge,12,EpisodeConnection,Episodes,tt21056886,Scavengers Reign,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,Scavengers Reign,TitleText,rm1036538625,1280,1920,https://m.media-amazon.com/images/M/MV5BZmEyOWU1YjctNjgxNS00MTcyLTk3NDgtZmY3ZjBkY2RkN2YxXkEyXkFqcGc@._V1_.jpg,Scavengers Reign (2023),Markdown,Image,2023,2023.0,YearRange,8.6,27984,RatingsSummary,1440.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,The crew of a damaged deep space freighter are stranded on a beautiful but dangerous planet.,Markdown,Plot,vi3067397657,Video,,19.0,10.0,2023,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
160,ChartTitleEdge,58,EpisodeConnection,Episodes,tt2049116,Gomorrah,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Gomorrah,TitleText,rm395953153,768,1138,https://m.media-amazon.com/images/M/MV5BYWUwYmYwNmItMTRiMy00ZDBhLWE3OTUtMDdmYjA1Mzc2M2IwXkEyXkFqcGc@._V1_.jpg,Cristiana Dell'Anna and Salvatore Esposito in Gomorrah (2014),Markdown,Image,2014,2021.0,YearRange,8.6,47070,RatingsSummary,2700.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Thriller', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,Ciro disregards tradition in his attempt to become the next boss of his crime syndicate. The internal power struggle puts him and his entire family's life at risk.,Markdown,Plot,vi895664921,Video,,24.0,8.0,2016,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
161,ChartTitleEdge,22,EpisodeConnection,Episodes,tt0080306,Yes Minister,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Yes Minister,TitleText,rm1513373441,828,1130,https://m.media-amazon.com/images/M/MV5BY2FkYTVmMjMtN2IyMS00YTI2LTgzYTItOTFhYmI3M2Y0ODUxXkEyXkFqcGc@._V1_.jpg,Yes Minister (1980),Markdown,Image,1980,1984.0,YearRange,8.6,17842,RatingsSummary,1800.0,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"The Right Honorable James Hacker has landed the plum job of Cabinet Minister to the Department of Administration. At last he is in a position of power and can carry out some long-needed reforms, or so he thinks.",Markdown,Plot,vi3355753753,Video,,25.0,2.0,1980,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
162,ChartTitleEdge,26,EpisodeConnection,Episodes,tt7562112,Pose,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Pose,TitleText,rm3665965057,1284,1604,https://m.media-amazon.com/images/M/MV5BNmU5MDAzNmMtOTEyZS00YjRlLThiMjMtM2ViMGEyODM0MjhiXkEyXkFqcGc@._V1_.jpg,Pose (2018),Markdown,Image,2018,2021.0,YearRange,8.6,34819,RatingsSummary,3600.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"In the New York of the late '80s and early '90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis, and capitalism.",Markdown,Plot,vi2212284697,Video,,3.0,6.0,2018,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
163,ChartTitleEdge,6,EpisodeConnection,Episodes,tt0092324,Blackadder the Third,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Blackadder the Third,TitleText,rm858203649,2000,3000,https://m.media-amazon.com/images/M/MV5BODZlNWM4OWEtMmUyNS00YjY5LWI3YmEtZDNkZTdlNDY5Zjc3XkEyXkFqcGc@._V1_.jpg,Rowan Atkinson and Tony Robinson in Blackadder the Third (1987),Markdown,Image,1987,1987.0,YearRange,8.6,48857,RatingsSummary,1800.0,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"In the Regency era, Mr E. Blackadder serves as butler to the foppish numskull Prince George amidst the fads and crazes of the time.",Markdown,Plot,,,,17.0,9.0,1987,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
164,ChartTitleEdge,10,EpisodeConnection,Episodes,tt9103932,Greatest Events of WWII in Colour,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,Greatest Events of WWII in Colour,TitleText,rm3472920065,426,597,https://m.media-amazon.com/images/M/MV5BY2NmYjgzZTItNzllZC00YWFiLWEzOTAtNWMyNzhhMDdjOWQ2XkEyXkFqcGc@._V1_.jpg,Greatest Events of WWII in Colour (2019),Markdown,Image,2019,2019.0,YearRange,8.6,12367,RatingsSummary,3000.0,Runtime,,,True,CanRate,"[{'genre': {'text': 'Documentary', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'History', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'War', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,A series of colorized archive footage of important events during World War II.,Markdown,Plot,,,,24.0,6.0,2019,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
165,ChartTitleEdge,27,EpisodeConnection,Episodes,tt5421602,Anne with an E,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Anne with an E,TitleText,rm4190211329,1080,1350,https://m.media-amazon.com/images/M/MV5BZWUzZGM1OTYtMWUyNS00NTBmLTg1YTMtOTllMWFmYjk2NGU2XkEyXkFqcGc@._V1_.jpg,Amybeth McNulty in Anne with an E (2017),Markdown,Image,2017,2019.0,YearRange,8.6,72731,RatingsSummary,3600.0,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Family', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"The adventures of a young orphan girl living in the late 19th century. Follow Anne as she learns to navigate her new life on Prince Edward Island, in this new take on L.M. Montgomery's classic novels.",Markdown,Plot,vi1493352217,Video,,12.0,5.0,2017,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
166,ChartTitleEdge,199,EpisodeConnection,Episodes,tt0094517,Mystery Science Theater 3000,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Mystery Science Theater 3000,TitleText,rm3225886720,592,841,https://m.media-amazon.com/images/M/MV5BNDA1MjM1Y2ItNjJjZi00ZjFkLWI5MjMtYWM3ODIwZDI5M2IzXkEyXkFqcGc@._V1_.jpg,Mystery Science Theater 3000 (1988),Markdown,Image,1988,1999.0,YearRange,8.6,26930,RatingsSummary,5400.0,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Sci-Fi', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"In the not-too-distant future Joel Robinson is held captive by Dr. Forrester and TV's Frank, forced to watch B-Grade movies on the Satellite of Love with the help of his robot friends: Cambot, Gypsy, Tom Servo and Crow T. Robot.",Markdown,Plot,vi2273819929,Video,,10.0,5.0,1988,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
